area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Chile",Industrial,Landings,Reported,1.0654454813,1561.9430755199
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1950,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","Chile",Industrial,Landings,Reported,7.9881185413,11710.5817815434
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1950,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Chile",Industrial,Landings,Reported,2.3660182172,3468.58270636591
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,14.0470567576,20592.9852066123
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Reported,1038.0820000000,1521828.212
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,408.7115000000,599171.059
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Recreational,Landings,Unreported,9.0893005120,13324.914550566
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.4609531606,675.757333428562
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Marine groundfishes not identified","Groundfishes","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,1.1445039470,1677.842786302
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","USA",Subsistence,Landings,Unreported,16.8499065410,24701.962989106
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Chondrichtyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.0273206076,40.0520107230211
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Chondrichtyes","Sharks, rays, chimaeras","Large sharks (>=90 cm)","Sharks & rays","USA",Artisanal,Landings,Reported,5.0000000000,7330.00000000001
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Bivalvia","Clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,3.0087621707,4410.84534221908
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Gastropoda","Sea snails","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,0.6998673350,1026.00551311
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Echinoidea","Sea urchins, sea hedgehogs","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,2.3635965450,3465.03253497
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Malacostraca","Lobsters, crabs, shrimps, krill","Shrimps","Crustaceans","USA",Subsistence,Landings,Unreported,0.0187530010,27.491899466
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,2.1000000000,3078.6
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,3.1605247286,4633.3292521664
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Teuthida","Squids","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,0.1201779164,176.18082545723
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Decapoda","Crabs, lobsters, shrimps","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,27.5696854000,40417.1587964
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Rajidae","Stingrays","Large rays (>=90 cm)","Sharks & rays","USA",Subsistence,Landings,Unreported,0.7788279617,1141.76179182173
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,13.4901084661,19776.4990113129
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,1.3889275746,2036.16782435149
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,0.5491988434,805.125504372817
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","USA",Subsistence,Landings,Unreported,0.0003935976,0.577014012370559
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Octopodidae","Octopuses","Cephalopods","Other fishes & inverts","USA",Subsistence,Landings,Unreported,7.6976535648,11284.7601260018
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,15.4274539627,22616.6475092673
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Pandalidae","Northern shrimps","Shrimps","Crustaceans","USA",Industrial,Landings,Reported,774.7000000000,1135710.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Cardiidae","Cockles","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,10.0546192965,14740.0718887208
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Veneridae","Venus clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,10.2187813047,14980.7333926572
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Solenidae","Razor, knife clams","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,8.9872201430,13175.2647295827
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,10.7188466251,15713.8291524415
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,3.4000000000,4984.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Sebastes","Redfishes","Large reef assoc. fish (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,11.1140437277,16293.1881047535
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,1.1581871530,1697.90236625163
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus","Salmons, trouts","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,0.5246562316,769.14603558859
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,8.0259048570,11765.9765203629
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Chionoecetes","Tanner, snow crabs","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,14.7145131855,21571.4763299317
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Chionoecetes","Tanner, snow crabs","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,5.5000000000,8063
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus mykiss","Rainbow trout","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.6161548298,3835.28298051858
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,23987.7255510742,35166005.6578748
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,48.7049033837,71401.3883605567
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,27571.0744489258,40419195.1421252
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,20.9465163267,30707.592934904
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,11171.0683614493,16376786.2178846
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,603.6642007379,884971.718281828
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,12839.8316385508,18823193.1821154
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,2.9016097590,4253.75990662768
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,12222.5330919206,17918233.5127556
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,355.9409404199,521809.41865553
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,14048.3669080794,20594905.8872444
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus nerka","Sockeye salmon","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,3.1136064521,4564.54705882513
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,3332.4453207732,4885364.84025346
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,871.6815295567,1277885.12233015
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,3830.2546792268,5615153.35974654
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus tshawytscha","Chinook salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,53.7942832635,78862.4192643448
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,7656.2916124142,11224123.5037993
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,181.7092770479,266385.800152215
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Reported,8800.0083875858,12900812.2962007
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,44.5552294134,65317.9663199885
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,21.6496583244,31738.3991035299
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Mallotus villosus","Capelin","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.7468796820,1094.92561375505
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,5.8434668405,8566.52238815008
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Thaleichthys pacificus","Eulachon","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,2.0401216643,2990.81835986784
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,10.1998652815,14953.0025026584
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.8790028879,1288.61823368643
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.1184012252,173.57619608052
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,2.9135724554,4271.29721964125
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,4.2600000000,6245.16
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,1.8286488642,2680.79923484925
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,2637.9000000000,3867161.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,106.0061355802,155404.9947606
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,14535.5000000000,21309043
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,7.0944458140,10400.457563314
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Industrial,Landings,Reported,37024.6999988000,54278210.1982408
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,182.5368844000,267599.0725304
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Microgadus proximus","Pacific tomcod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,1.8147955250,2660.49023966698
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,3.4096547251,4998.5538270155
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,0.8466018292,1241.1182815785
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Industrial,Landings,Reported,11.1000000000,16272.6
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,20.4217654631,29938.3081689391
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,5.9963108103,8790.59164783965
